log_id,station_id,user_id,start_time,end_time,energy_kwh,fee,payment_method
L000920,ST035,U01167,2026-05-21 23:09:00,2026-05-22 04:45:00,52.02,13265,APP
L006054,ST006,U00571,2026-04-11 03:23:00,2026-04-11 09:12:00,27.97,8167,APP
L011856,ST010,U02569,2026-03-21 09:02:00,2026-03-21 15:45:00,38.24,11166,MEMBERSHIP
L007868,ST018,U02833,2026-04-05 15:26:00,2026-04-05 22:56:00,33.18,9689,CARD
L004907,ST032,U00728,2026-04-14 02:40:00,2026-04-14 03:22:00,61.56,23393,CARD
L009754,ST037,U00980,2026-07-20 19:56:00,2026-07-20 20:37:00,86.68,30078,CARD
L010899,ST020,U02720,2026-01-20 15:54:00,2026-01-20 16:53:00,37.76,,CARD
L005181,ST001,U02240,2026-06-04 22:21:00,2026-06-04 22:41:00,33.29,12650,CARD
L008882,ST015,U02015,2026-05-24 10:11:00,2026-05-24 10:43:00,52.37,16758,CARD
L002817,ST034,U01060,2026-02-23 23:56:00,2026-02-24 00:29:00,69.59,26444,MEMBERSHIP
L003093,ST024,U00832,2026-06-23 21:28:00,2026-06-23 22:22:00,128.3,44520,card
L011375,ST034,U00615,2026-01-21 08:45:00,2026-01-21 09:43:00,146.69,55742,Card
L011136,ST005,U01195,2026-02-20 06:40:00,2026-02-20 07:16:00,82.66,,APP
L001775,ST023,U00215,2026-02-27 19:07:00,2026-02-27 19:33:00,12.6,4032,APP
L006562,ST033,U01463,2026-04-13 08:20:00,2026-04-13 08:40:00,43.98,14074,MEMBERSHIP
L008888,ST026,U01729,2026-06-15 06:47:00,2026-06-15 07:15:00,83.63,31779,CARD
L005194,ST004,U00323,2026-07-11 09:37:00,2026-07-11 10:30:00,103.07,32982,CARD
L000201,ST033,U02056,2026-02-01 22:28:00,2026-02-01 23:15:00,98.32,31462,APP
L001160,ST033,U01323,2026-06-22 05:03:00,2026-06-22 05:53:00,88.43,28298,APP
L005678,ST017,U01569,2026-04-19 02:23:00,2026-04-19 01:52:00,47.42,13847,CARD
L011003,ST009,U01576,2026-01-20 02:48:00,2026-01-20 03:40:00,28.6,9924,CARD
L011340,ST021,U02645,2026-01-16 14:42:00,2026-01-16 22:08:00,32.71,9551,APP
L007572,ST006,U02743,2026-06-02 12:33:00,2026-06-02 17:45:00,32.32,9437,APP
L000188,ST004,U01056,2026-06-09 13:51:00,2026-06-09 14:45:00,107.47,34390,APP
L000303,ST005,U00902,2026-02-26 07:09:00,2026-02-26 08:05:00,114.42,36614,APP
L001466,ST029,U02497,2026/07/20 02:52:00,2026-07-20 10:47:00,60.08,17543,APP
L000105,ST007,U02294,2026-06-01 16:03:00,2026-06-01 16:38:00,63.25,20240,CARD
L011272,ST022,U02486,2026-05-01 15:31:00,2026-05-01 16:02:00,69.71,24189,Card
L005277,ST010,U02115,2026-03-25 07:19:00,2026-03-25 12:37:00,25.41,7420,APP
L010567,ST003,U00501,2026-03-19 08:24:00,2026-03-19 09:12:00,105.44,33741,MEMBERSHIP
L006671,ST023,U00790,2026-07-06 22:04:00,2026-07-06 22:42:00,27.41,8771,APP
L004240,ST011,U00624,2026-01-01 01:25:00,2026-01-01 02:12:00,67.71,21667,APP
L003045,ST006,U00507,20260709015700,2026-07-09 05:08:00,12.57,3670,CARD
L001972,ST019,U00605,2026-02-11 23:34:00,2026-02-12 00:23:00,99.0,34353,MEMBERSHIP
L003531,ST031,U00550,2026-02-21 11:08:00,2026-02-21 12:06:00,91.06,34603,MEMBERSHIP
L001957,ST029,U02933,2026-02-22 23:14:00,2026-02-23 01:27:00,17.02,4970,CARD
L008094,ST008,U02983,2026-07-06 19:59:00,2026-07-07 01:55:00,28.1,7166,CARD
L003668,ST011,U01597,20260714212900,2026-07-14 22:22:00,97.78,31290,APP
L003921,ST026,U02265,2026-06-04 00:04:00,2026-06-04 00:36:00,63.92,24290,APP
L000656,ST024,U02037,2026-02-16 10:38:00,2026-02-16 10:58:00,41.79,14501,MEMBERSHIP
L000532,ST004,U02427,2026-03-07 20:51:00,2026-03-07 21:31:00,,26243,APP
L006538,ST005,U02160,2026-02-07 08:38:00,2026-02-07 09:27:00,141.75,45360,MEMBERSHIP
L007655,ST005,U02755,2026-07-22 04:19:00,2026-07-22 05:16:00,137.06,43859,APP
L006522,ST015,U02078,2026-01-31 13:20:00,2026-01-31 13:43:00,39.52,12646,MEMBERSHIP
L001764,ST020,U02674,2026-06-28 14:48:00,2026-06-28 15:36:00,33.53,10730,app
L008821,ST035,U01242,2026-03-01 14:44:00,2026-03-01 18:53:00,34.75,8861,CARD
L010297,ST032,U00733,2026-06-29 01:17:00,2026-06-29 02:08:00,75.99,28876,CARD
L003906,ST002,U01309,2026-02-12 17:03:00,2026-02-13 00:26:00,68.51,20005,CARD
L001897,ST007,U00816,2026-03-29 15:16:00,2026-03-29 15:45:00,56.59,18109,CARD
L010689,ST034,U01557,2026-02-14 23:23:00,2026-02-14 23:54:00,69.84,26539,APP
L003759,ST030,U02402,2026-02-22 09:34:00,2026-02-22 10:24:00,92.94,29741,CARD
L006014,ST026,U01712,2026-03-02 07:43:00,2026-03-02 08:31:00,95.61,36332,MEMBERSHIP
L002822,ST013,U00071,2026-06-23 04:12:00,2026-06-23 04:54:00,112.51,36003,MEMBERSHIP
L010994,ST005,U01095,2026-01-04 12:02:00,2026-01-04 12:24:00,43.47,13910,membership
L008273,ST035,U01166,2026-02-06 23:36:00,2026-02-07 05:52:00,40.56,10343,MEMBERSHIP
L002198,ST005,U00811,2026/03/04 03:54:00,2026-03-04 04:23:00,57.71,18467,APP
L010175,ST030,U01882,2026-06-01 16:11:00,2026-06-01 16:55:00,131.82,42182,MEMBERSHIP
L009589,ST035,U02949,2026-06-24 06:57:00,2026-06-24 12:12:00,36.04,9190,APP
L001711,ST036,U01977,2026-05-05 13:51:00,2026-05-05 18:46:00,46.62,13613,APP
L011608,ST040,U00809,2026-01-05 15:44:00,2026-01-05 22:27:00,52.25,15257,MEMBERSHIP
L006517,ST025,U01380,2026/03/21 18:15:00,2026-03-22 00:21:00,35.81,10457,APP
L007241,ST036,U02075,2026-06-05 12:51:00,2026-06-05 16:46:00,27.26,7960,APP
L000963,ST038,U00102,2026-05-21 16:51:00,2026-05-21 17:25:00,94.12,30118,CARD
L007854,ST032,U00881,2026-05-23 19:40:00,2026-05-23 20:23:00,45.04,17115,CARD
L007415,ST011,U00442,2026-06-12 07:05:00,2026-06-12 07:32:00,42.92,13734,APP
L008673,ST040,U02172,2026-02-16 14:44:00,2026-02-16 18:38:00,31.42,9175, APP 
L008187,ST029,U01471,20260618183700,2026-06-18 23:18:00,32.48,9484,MEMBERSHIP
L000880,ST025,U00716,2026-06-22 03:21:00,2026-06-22 09:12:00,32.5,9490,CARD
L011998,ST027,U02856,2026-02-16 06:16:00,2026-02-16 12:43:00,28.67,8372,CARD
L002664,ST040,U01343,2026-07-29 10:08:00,2026-07-29 13:59:00,32.59,9516,MEMBERSHIP
L010387,ST004,U01775,2026/01/07 13:39:00,2026-01-07 14:10:00,49.64,15885,CARD
L002064,ST034,U00830,2026-02-04 18:34:00,2026-02-04 18:55:00,51.35,19513,APP
L004033,ST035,U01355,2026-05-17 23:59:00,2026-05-18 04:51:00,34.42,8777,CARD
L005132,ST025,U02352,2026-05-31 21:32:00,2026-06-01 02:02:00,24.2,,MEMBERSHIP
L002421,ST012,U00571,2026/05/10 08:50:00,2026-05-10 09:15:00,18.28,5850,membership
L009816,ST031,U00755,2026-05-17 17:48:00,2026-05-17 18:42:00,87.88,33394,CARD
L004582,ST019,U00188,2026-06-13 21:28:00,2026-06-13 22:13:00,124.42,43174,MEMBERSHIP
L001601,ST020,U01717,2026-07-10 07:36:00,2026-07-10 08:34:00,40.42,12934,CARD
L005177,ST017,U00952,2026-06-09 03:31:00,2026-06-09 09:18:00,36.14,10553,APP
L007672,ST016,U00153,2026-01-25 04:39:00,2026-01-25 10:35:00,34.2,8721,MEMBERSHIP
L004378,ST011,U01392,2026-05-29 02:21:00,2026-05-29 02:52:00,69.64,22285,APP
L003334,ST031,U01433,2026-05-19 07:11:00,2026-05-19 07:38:00,41.37,15721,CARD
L005447,ST008,U00422,2026-02-01 09:13:00,2026-02-01 13:45:00,27.45,7000,MEMBERSHIP
L006937,ST027,U01306,2026-05-27 21:07:00,2026-05-28 04:54:00,33.58,9805,CARD
L010614,ST037,U01037,2026-01-17 02:54:00,2026-01-17 03:16:00,48.0,16656,MEMBERSHIP
L008142,ST009,U01379,20260630223900,2026-06-30 23:13:00,17.87,6201,APP
L003977,ST020,U02848,2026/06/09 03:13:00,2026-06-09 03:38:00,18.59,5949,MEMBERSHIP
L000355,ST017,U00151,2026-04-07 04:04:00,2026-04-07 07:27:00,13.59,3968,CARD
L000588,ST029,U00365,2026-02-28 20:55:00,2026-03-01 03:45:00,46.46,13566,MEMBERSHIP
L008356,ST006,U02897,2026-04-30 00:27:00,2026-04-30 03:07:00,16.28,4754,CARD
L002932,ST006,U01157,2026/03/05 20:54:00,2026-03-05 23:01:00,12.56,3668,MEMBERSHIP
L003358,ST008,U01503,2026-07-14 10:38:00,2026-07-14 17:24:00,N/A,6865,APP
L002590,ST026,U01105,20260331155300,2026-03-31 16:53:00,175.95,66861,APP
L005938,ST001,U02758,2026-03-29 09:23:00,2026-03-29 09:50:00,38.73,14717,CARD
L008357,ST013,U00384,2026-06-20 12:51:00,2026-06-20 13:18:00,56.57,18102,CARD
L001882,ST036,U00602,2026-01-07 23:30:00,2026-01-08 03:25:00,34.56,10092,APP
L009506,ST021,U02132,2026-02-12 00:18:00,2026-02-12 08:04:00,33.17,9686,MEMBERSHIP
L000430,ST008,U01335,20260701063100,2026-07-01 11:05:00,24.97,6367,CARD
L009769,ST037,U01881,2026-07-04 18:36:00,2026-07-04 19:01:00,36.79,12766,CARD
L007056,ST001,U02113,2026-02-17 17:31:00,2026-02-17 18:10:00,55.06,20923,CARD
L000212,ST019,U01392,2026-03-14 01:24:00,2026-03-14 02:05:00,106.34,36900,APP
L010823,ST010,U02579,2026-07-14 04:55:00,2026-07-14 12:24:00,39.31,11479,MEMBERSHIP
L000748,ST039,U00548,20260329060300,2026-03-29 06:44:00,27.53,9553,APP
L009635,ST023,U00754,2026-07-16 09:41:00,2026-07-16 10:01:00,9.36,2995,app
L003569,ST038,U02200,2026-06-28 06:47:00,2026-06-28 07:15:00,79.91,25571,CARD
L006258,ST023,U02559,20260112162600,2026-01-12 16:58:00,16.71,5347,MEMBERSHIP
L002802,ST022,U02848,2026/01/11 20:09:00,2026-01-11 20:55:00,69.57,24141,APP
L005524,ST025,U01834,2026-02-23 06:05:00,2026-02-23 13:51:00,32.35,9446,MEMBERSHIP
L011767,ST006,U01261,2026-05-14 06:24:00,2026-05-14 13:38:00,34.71,10135,MEMBERSHIP
L009921,ST023,U02640,2026/07/08 00:20:00,2026-07-08 01:10:00,23.57,7542,APP
L004258,ST004,U01797,2026-05-25 04:54:00,2026-05-25 05:30:00,56.76,18163,CARD
L010709,ST023,U01046,2026-07-29 02:42:00,2026-07-29 03:37:00,31.87,10198,MEMBERSHIP
L009428,ST006,U01424,2026-06-17 03:12:00,2026-06-17 08:09:00,27.19,7939,APP
L010226,ST001,U02027,2026/07/21 00:46:00,2026-07-21 01:38:00,99.86,37947,MEMBERSHIP
L011404,ST010,U02853,2026-05-03 03:17:00,2026-05-03 10:51:00,30.66,8953,CARD
L005667,ST015,U02240,2026-06-18 04:43:00,2026-06-18 05:36:00,90.47,,MEMBERSHIP
L008181,ST001,U01777,2026-03-22 12:11:00,2026-03-22 13:02:00,88.76,33729,MEMBERSHIP
L001125,ST007,U01879,2026-05-15 13:14:00,2026-05-15 14:07:00,99.31,31779,APP
L002134,ST021,U01318,2026-07-23 05:28:00,2026-07-23 08:02:00,14.8,4322,CARD
L001591,ST024,U02693,2026/04/30 19:04:00,2026-04-30 19:34:00,75.9,26337,APP
L005487,ST021,U00547,2026-04-21 13:22:00,2026-04-21 19:46:00,36.56,10676,MEMBERSHIP
L010644,ST040,U01487,2026/03/21 13:28:00,2026-03-21 19:16:00,47.97,14007,APP
L002068,ST030,U00199,2026/04/09 13:55:00,2026-04-09 14:43:00,128.15,41008,Card
L006977,ST035,U02154,2026/02/20 23:21:00,2026-02-21 06:06:00,44.96,11465,MEMBERSHIP
L004127,ST014,U00928,2026/03/27 00:22:00,2026-03-27 01:11:00,33.19,12612,APP
L000426,ST008,U02095,2026-07-19 20:30:00,2026-07-20 03:26:00,42.3,"10,786",MEMBERSHIP
L003915,ST007,U00172,2026-02-18 11:42:00,2026-02-18 12:35:00,84.0,26880,APP
L004101,ST039,U02072,2026-07-26 16:36:00,2026-07-26 17:10:00,16.27,5646,MEMBERSHIP
L011384,ST038,U00756,2026/06/25 00:11:00,2026-06-25 01:06:00,,49459,MEMBERSHIP
L001536,ST012,U00565,2026-01-14 23:09:00,2026-01-15 00:03:00,37.97,12150,APP
L004773,ST033,U01893,2026-04-18 23:07:00,2026-04-18 23:47:00,69.72,22310,MEMBERSHIP
L007257,ST035,U00384,2026-01-15 18:40:00,2026-01-15 21:10:00,18.17,4633,MEMBERSHIP
L004557,ST019,U00743,20260508071500,2026-05-08 07:49:00,88.05,30553,CARD
L011115,ST028,U01842,2026-04-25 16:57:00,2026-04-25 17:39:00,61.51,19683,APP
L006414,ST038,U01847,2026-06-13 00:03:00,2026-06-13 00:31:00,58.65,18768,APP
L002028,ST011,U02243,2026-02-11 20:28:00,2026-02-11 21:01:00,71.01,,Card
L005497,ST005,U02356,2026-07-11 00:50:00,2026-07-11 01:14:00,53.3,17056,MEMBERSHIP
L001892,ST040,U02596,20260504204200,2026-05-05 04:14:00,64.23,18755,MEMBERSHIP
L003016,ST040,U02641,2026-03-13 13:00:00,2026-03-13 17:24:00,30.16,8807,MEMBERSHIP
L003434,ST010,U01323,20260516101000,2026-05-16 16:37:00,35.84,10465,MEMBERSHIP
L003813,ST031,U00638,2026-01-12 09:10:00,2026-01-12 10:08:00,83.17,31605,MEMBERSHIP
L003556,ST038,U01007,2026-04-05 22:21:00,2026-04-05 22:55:00,69.34,22189,CARD
L000613,ST036,U02152,2026/04/29 01:25:00,2026-04-29 03:30:00,14.77,4313,CARD
L003013,ST024,U00428,2026-05-18 23:50:00,2026-05-19 00:13:00,62.77,"21,781",APP
L003284,ST033,U01355,2026-05-08 21:19:00,2026-05-08 22:09:00,92.87,29718,CARD
L001800,ST030,U01839,2026-06-08 11:44:00,2026-06-08 12:30:00,129.91,41571,MEMBERSHIP
L002403,ST017,U01969,2026-06-23 13:06:00,2026-06-23 19:16:00,35.49,"10,363",APP
L004889,ST019,U02829,2026/06/27 11:30:00,2026-06-27 12:27:00,138.68,48122,CARD
L004149,ST021,U00610,2026-07-04 22:18:00,2026-07-05 01:53:00,13.85,4044,CARD
L004077,ST016,U00062,2026-04-02 15:47:00,2026-04-02 23:35:00,35.18,8971,APP
L008757,ST029,U01015,2026-01-08 14:48:00,2026-01-08 22:00:00,53.92,15745,CARD
L000232,ST015,U02246,2026-07-01 20:38:00,2026-07-01 21:08:00,52.63,16842,CARD
L002701,ST007,U00067,2026-03-01 00:06:00,2026-03-01 01:02:00,81.39,26045,MEMBERSHIP
L011426,ST017,U01215,2026-04-02 20:59:00,2026-04-03 00:36:00,20.21,5901,CARD
L009441,ST020,U01697,2026-04-21 20:07:00,2026-04-21 20:48:00,,,MEMBERSHIP
L004224,ST004,U02842,2026-04-04 16:30:00,2026-04-04 17:30:00,104.26,33363,MEMBERSHIP
L008766,ST016,U01818,20260705160200,2026-07-05 18:31:00,12.57,3205,CARD
L003395,ST026,U00320,2026-07-19 02:27:00,2026-07-19 03:09:00,97.2,36936,MEMBERSHIP
L006233,ST004,U02613,2026-01-03 23:47:00,2026-01-04 00:31:00,84.43,27018,MEMBERSHIP
L005327,ST038,U01450,2026-01-24 01:15:00,2026-01-24 02:06:00,151.2,48384,CARD
L002870,ST040,U02701,2026/03/03 13:15:00,2026-03-03 12:53:00,54.6,15943,Card
L002633,ST004,U00352,2026/06/13 07:50:00,2026-06-13 08:29:00,74.02,23686,app
L008986,ST038,U00758,20260301063800,2026-03-01 07:25:00,136.64,"43,725",APP
L002108,ST026,U00519,2026/05/24 14:17:00,2026-05-24 15:05:00,106.68,40538,MEMBERSHIP
L008377,ST019,U00826,2026-01-09 13:21:00,2026-01-09 13:10:00,-,45572,MEMBERSHIP
L011918,ST013,U01489,2026-03-08 18:29:00,2026-03-08 18:53:00,59.01,18883,MEMBERSHIP
L007129,ST008,U00457,2026-02-19 19:25:00,2026-02-20 00:10:00,19.58,4993,MEMBERSHIP
L005600,ST017,U00772,2026-01-01 13:51:00,2026-01-01 18:31:00,27.68,8083,app
L001187,ST030,U02678,2026-04-24 00:44:00,2026-04-24 01:33:00,118.91,38051,MEMBERSHIP
L010130,ST039,U00747,2026-06-12 04:35:00,2026-06-12 05:26:00,36.5,12666,CARD
L003535,ST032,U01536,2026-03-23 19:53:00,2026-03-23 20:34:00,46.8,17784,MEMBERSHIP
L006356,ST008,U00374,2026-03-10 20:49:00,2026-03-11 00:02:00,15.37,3919,APP
L004680,ST016,U01149,20260331102600,2026-03-31 12:43:00,13.4,3417,CARD
L006606,ST039,U02085,2026-04-13 14:14:00,2026-04-13 14:57:00,20.07,6964,CARD
L008577,ST022,U02843,2026/03/06 16:37:00,2026-03-06 17:10:00,57.59,19984,CARD
L002948,ST014,U00242,2026-02-18 10:06:00,2026-02-18 11:01:00,28.72,10914,CARD
L001670,ST018,U00417,2026-07-22 16:00:00,2026-07-22 23:35:00,35.11,10252,APP
L008117,ST004,U01634,20260414033400,2026-04-14 04:03:00,62.12,,MEMBERSHIP
L010334,ST007,U02726,2026-02-11 14:08:00,2026-02-11 14:51:00,75.25,24080,CARD
L008791,ST018,U00933,2026-03-22 03:35:00,2026-03-22 05:35:00,10.22,2984,CARD
L001611,ST016,U02542,2026-04-15 07:23:00,2026-04-15 09:41:00,13.53,3450,Card
L006104,ST008,U00576,2026-05-19 09:16:00,2026-05-19 16:56:00,41.78,10654,APP
L009567,ST018,U02614,2026-03-16 14:53:00,2026-03-16 20:49:00,32.97,,MEMBERSHIP
L010420,ST999,U00126,2026-05-12 10:24:00,2026-05-12 11:15:00,38.01,12163,APP
L000751,ST033,U02624,20260423110200,2026-04-23 11:26:00,52.78,16890,MEMBERSHIP
L001682,ST011,U00143,2026-04-15 23:48:00,2026-04-16 00:12:00,37.72,12070,CARD
L004841,ST038,U02499,2026-07-25 09:07:00,2026-07-25 10:00:00,104.03,33290,APP
L006119,ST025,U01508,2026-06-22 15:01:00,2026-06-22 19:54:00,29.66,8661,APP
L011191,ST007,U01810,2026-03-04 10:15:00,2026-03-04 10:41:00,55.11,17635,CARD
L007466,ST033,U00655,2026/02/10 19:38:00,2026-02-10 20:08:00,42.21,13507,MEMBERSHIP
L002726,ST027,U01082,2026-02-05 03:40:00,2026-02-05 07:45:00,21.89,6392,APP
L005403,ST003,U00707,2026/01/11 23:19:00,2026-01-12 00:06:00,88.8,28416,APP
L009942,ST003,U01994,2026/03/06 03:17:00,2026-03-06 04:15:00,104.89,33565,APP
L003529,ST038,U00762,2026-01-21 11:30:00,2026-01-21 11:53:00,46.8,14976,Card
L009705,ST037,U00889,2026-01-01 19:53:00,2026-01-01 20:22:00,57.3,19883,MEMBERSHIP
L004401,ST040,U02363,2026-01-30 11:28:00,2026-01-30 19:13:00,57.76,16866,CARD
L004268,ST034,U00659,2026-02-05 21:24:00,2026-02-05 22:11:00,107.01,40664,MEMBERSHIP
L000039,ST001,U02782,2026-02-12 17:12:00,2026-02-12 17:37:00,42.36,16097,MEMBERSHIP
L000698,ST032,U01556,2026-06-05 13:45:00,2026-06-05 14:20:00,43.11,16382,CARD
L009348,ST012,U02942,2026-04-16 12:16:00,2026-04-16 13:11:00,30.68,9818,APP
L008185,ST014,U00401,2026-07-02 15:55:00,2026-07-02 16:30:00,18.98,7212,MEMBERSHIP
L011763,ST021,U02028,2026/03/25 14:42:00,2026-03-25 20:30:00,27.64,8071,APP
L011719,ST003,U01762,2026-07-16 15:22:00,2026-07-16 15:45:00,46.21,14787,MEMBERSHIP
L001433,ST023,U00918,2026-06-16 00:26:00,2026-06-16 01:20:00,25.98,,APP
L011697,ST026,U00221,2026/03/27 15:39:00,2026-03-27 16:34:00,162.44,61727,MEMBERSHIP
L001284,ST003,U02029,2026/04/14 00:13:00,2026-04-14 00:44:00,60.75,19440,MEMBERSHIP
L009604,ST007,U01158,2026-04-10 20:40:00,2026-04-10 21:10:00,48.41,15491,MEMBERSHIP
L010869,ST035,U00486,2026-03-05 14:15:00,2026-03-05 18:07:00,37.52,9568,CARD
L003060,ST039,U00893,2026-03-17 14:23:00,2026-03-17 15:11:00,24.66,,APP
L011373,ST015,U01513,2026-01-30 09:13:00,2026-01-30 09:44:00,65.72,21030,MEMBERSHIP
L006290,ST016,U00473,2026-07-23 20:50:00,2026-07-23 23:37:00,11.67,2976,MEMBERSHIP
L009111,ST009,U00422,2026-06-20 09:47:00,2026-06-20 10:26:00,19.74,6850,CARD
L010358,ST011,U02049,20260610103800,2026-06-10 11:08:00,,21565,APP
L011817,ST016,U02711,2026-05-11 07:09:00,2026-05-11 13:08:00,32.69,8336,MEMBERSHIP
L007274,ST017,U02812,20260604230500,2026-06-05 05:00:00,28.06,8194,MEMBERSHIP
L008901,ST016,U00287,2026-02-17 21:42:00,2026-02-18 01:25:00,18.21,4644,APP
L010091,ST013,U02647,2026-02-13 22:39:00,2026-02-13 23:18:00,80.13,25642,APP
L008884,ST030,U01756,20260621035200,2026-06-21 04:34:00,95.92,30694,CARD
L004309,ST033,U01983,2026-01-27 19:52:00,2026-01-27 20:26:00,75.16,24051,CARD
L010806,ST002,U01350,2026/03/19 15:54:00,2026-03-19 19:49:00,27.25,7957,MEMBERSHIP
L001322,ST009,U02831,2026-05-19 07:33:00,2026-05-19 08:24:00,27.76,9633,MEMBERSHIP
L003456,ST012,U01772,2026-02-03 05:00:00,2026-02-03 05:32:00,14.83,4746,membership
L007906,ST005,U01134,2026-05-18 02:08:00,2026-05-18 02:50:00,120.12,38438,CARD
L000284,ST019,U02039,2026-03-17 21:09:00,2026-03-17 21:52:00,93.56,32465,APP
L009055,ST033,U00136,20260504073100,2026-05-04 08:02:00,58.7,18784,MEMBERSHIP
L000972,ST028,U00472,2026-01-18 12:39:00,2026-01-18 13:19:00,52.02,16646,APP
L006947,ST007,U01969,2026-05-13 23:45:00,2026-05-14 00:12:00,44.03,14090,MEMBERSHIP
L005001,ST002,U02293,2026-01-25 18:34:00,2026-01-26 00:48:00,41.5,12118,APP
L005498,ST033,U02062,2026-01-21 10:17:00,2026-01-21 11:02:00,85.97,27510,APP
L001173,ST028,U02583,2026-04-25 18:00:00,2026-04-25 18:45:00,43.28,13850,MEMBERSHIP
L005769,ST003,U00756,2026-06-19 01:58:00,2026-06-19 02:56:00,103.79,33213,CARD
L001292,ST017,U01170,2026-07-06 08:54:00,2026-07-06 15:45:00,28.02,8182,CARD
L005383,ST015,U01106,2026-04-26 03:11:00,2026-04-26 04:05:00,81.17,25974,APP
L007207,ST001,U01389,2026/07/06 06:14:00,2026-07-06 06:47:00,60.26,22899,CARD
L011299,ST012,U02302,2026-04-09 22:56:00,2026-04-09 23:38:00,28.58,9146,MEMBERSHIP
L004287,ST035,U01270,2026-04-20 00:11:00,2026-04-20 06:42:00,59.63,15206,APP
L000544,ST026,U02056,20260121114500,2026-01-21 12:11:00,63.59,24164,MEMBERSHIP
L002433,ST024,U02215,2026-05-28 05:28:00,2026-05-28 06:21:00,142.98,49614,APP
L011463,ST018,U02673,2026-05-18 11:02:00,2026-05-18 14:14:00,15.41,4500,MEMBERSHIP
L005796,ST010,U02884,2026-02-04 11:10:00,2026-02-04 15:19:00,23.05,6731,APP
L001518,ST016,U01319,2026/05/04 09:12:00,2026-05-04 14:57:00,24.84,6334,card
L004817,ST004,U01792,2026-06-07 20:25:00,2026-06-07 20:49:00,50.75,16240,MEMBERSHIP
L000443,ST003,U00199,2026-05-07 03:53:00,2026-05-07 04:43:00,102.46,32787,APP
L000771,ST025,U02359,2026-07-02 20:00:00,2026-07-03 00:56:00,30.13,8798,CARD
L010728,ST003,U02395,20260621142100,2026-06-21 14:57:00,66.26,21203,APP
L007767,ST016,U01726,20260327022200,2026-03-27 06:02:00,22.38,5707,CARD
L011905,ST021,U02364,2026-04-08 09:22:00,2026-04-08 14:57:00,31.43,9178,CARD
L003112,ST016,U00818,2026-06-18 18:55:00,2026-06-19 01:46:00,36.79,9381,APP
L002171,ST012,U01964,2026-07-25 09:16:00,2026-07-25 09:45:00,16.49,5277,CARD
L011766,ST040,U01674,2026/01/10 10:23:00,2026-01-10 17:18:00,43.19,12611, APP 
L004651,ST021,U01007,2026-05-19 16:26:00,2026-05-19 20:25:00,23.01,6719,MEMBERSHIP
L002621,ST024,U02064,2026-02-17 04:43:00,2026-02-17 05:32:00,120.75,41900,CARD
L006960,ST033,U00383,2026-01-16 07:49:00,2026-01-16 08:26:00,61.26,19603,CARD
L001112,ST012,U01606,20260503183400,2026-05-03 18:57:00,12.29,"3,933",CARD
L000540,ST007,U02980,2026-03-14 14:24:00,2026-03-14 15:11:00,85.57,27382,Card
L008917,ST004,U01354,2026-02-12 16:21:00,2026-02-12 17:03:00,60.02,19206,MEMBERSHIP
L002497,ST032,U02444,2026-07-07 04:09:00,2026-07-07 04:47:00,36.68,13938,APP
L003942,ST040,U01995,2026-06-12 19:36:00,2026-06-13 01:13:00,55.16,16107,MEMBERSHIP
L002241,ST022,U01669,2026-07-16 10:43:00,2026-07-16 11:41:00,89.23,30963,APP
L002846,ST020,U00066,2026-03-24 07:56:00,2026-03-24 08:38:00,20.59,6589,APP
L007709,ST026,U01338,2026-03-24 15:44:00,2026-03-24 16:11:00,50.24,19091,CARD
L006082,ST033,U00799,2026/03/28 12:20:00,2026-03-28 12:42:00,45.57,14582,MEMBERSHIP
L009979,ST024,U01152,2026-06-19 00:39:00,2026-06-19 01:07:00,61.54,21354,APP
L005712,ST030,U01447,2026-06-19 08:07:00,2026-06-19 09:04:00,127.06,40659,CARD
L001035,ST008,U02417,2026-06-21 01:51:00,2026-06-21 04:20:00,11.16,2846,APP
L009028,ST026,U00555,2026-01-06 10:31:00,2026-01-06 11:24:00,150.44,57167,APP
L004942,ST010,U01286,2026-01-10 04:45:00,2026-01-10 07:55:00,19.64,5735,APP
L010315,ST010,U02810,2026-01-02 00:52:00,2026-01-02 05:31:00,19.43,5674,MEMBERSHIP
L010700,ST017,U01913,2026-03-11 13:39:00,2026-03-11 21:35:00,41.68,12171, APP 
L009847,ST031,U01992,2026-06-08 23:14:00,2026-06-08 23:34:00,38.16,14501,MEMBERSHIP
L010940,ST001,U01008,2026-05-17 15:04:00,2026-05-17 15:35:00,57.61,21892,APP
L000624,ST020,U00991,20260119045100,2026-01-19 05:50:00,31.63,10122, APP 
L000408,ST024,U00419,2026-04-25 14:43:00,2026-04-25 15:19:00,99.62,34568,MEMBERSHIP
L009325,ST017,U02962,2026-02-26 12:18:00,2026-02-26 17:46:00,27.76,8106,CARD
L001573,ST035,U00139,2026-02-09 16:41:00,2026-02-09 19:51:00,30.19,7698,APP
L001925,ST006,U01492,2026-05-22 00:46:00,2026-05-22 08:11:00,40.79,11911,MEMBERSHIP
L009439,ST006,U01082,2026-01-14 17:46:00,2026-01-14 22:22:00,23.73,6929,CARD
L006627,ST037,U01098,2026-04-16 13:08:00,2026-04-16 13:30:00,30.45,10566,MEMBERSHIP
L004260,ST016,U01385,2026-03-17 02:03:00,2026-03-17 06:38:00,28.62,7298,APP
L003862,ST028,U01274,2026-06-13 19:45:00,2026-06-13 20:35:00,57.37,18358,MEMBERSHIP
